CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.1.2.2.8.97.00|PROVISÃO PARA PERDAS NA REALIZAÇÃO DO IMOBILIZADO DE USO (-)|01012020|31122020|919|A|1.1.2.2.8.00.00|6|01
1.1.2.2.9.00.00|OUTROS|01012020|31122020|920|S|1.1.2.2.0.00.00|5|01
1.1.2.2.9.10.00|SISTEMA DE COMUNICAÇÃO|01012020|31122020|921|S|1.1.2.2.9.00.00|6|01
1.1.2.2.9.10.10|EQUIPAMENTOS|01012020|31122020|922|A|1.1.2.2.9.10.00|7|01
1.1.2.2.9.10.20|DIREITOS DE USO|01012020|31122020|923|A|1.1.2.2.9.10.00|7|01
1.1.2.2.9.30.00|SISTEMA DE PROCESSAMENTO DE DADOS|01012020|31122020|924|A|1.1.2.2.9.00.00|6|01
1.1.2.2.9.50.00|SISTEMA DE SEGURANÇA|01012020|31122020|925|A|1.1.2.2.9.00.00|6|01
1.1.2.2.9.70.00|SISTEMA DE TRANSPORTE|01012020|31122020|926|A|1.1.2.2.9.00.00|6|01
1.1.2.2.9.99.00|DEPRECIAÇÃO ACUMULADA DE OUTRAS IMOBILIZAÇÕES DE USO (-)|01012020|31122020|927|S|1.1.2.2.9.00.00|6|01
1.1.2.2.9.99.10|SISTEMA DE COMUNICAÇÃO - EQUIPAMENTOS|01012020|31122020|928|A|1.1.2.2.9.99.00|7|01
1.1.2.2.9.99.30|SISTEMA DE PROCESSAMENTO DE DADOS|01012020|31122020|929|A|1.1.2.2.9.99.00|7|01
1.1.2.2.9.99.50|SISTEMA DE SEGURANÇA|01012020|31122020|930|A|1.1.2.2.9.99.00|7|01
1.1.2.2.9.99.70|SISTEMA DE TRANSPORTE|01012020|31122020|931|A|1.1.2.2.9.99.00|7|01
1.1.2.3.0.00.00|IMOBILIZADO DE ARRENDAMENTO|01012020|31122020|932|S|1.1.2.0.0.00.00|4|01
1.1.2.3.2.00.00|BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO|01012020|31122020|933|S|1.1.2.3.0.00.00|5|01
1.1.2.3.2.10.00|BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO|01012020|31122020|934|S|1.1.2.3.2.00.00|6|01
1.1.2.3.2.10.10|AERONAVES|01012020|31122020|935|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.20|EMBARCAÇÕES|01012020|31122020|936|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.30|IMÓVEIS|01012020|31122020|937|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.40|INSTALAÇÕES|01012020|31122020|938|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.50|MÓVEIS|01012020|31122020|939|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.60|MÁQUINAS E EQUIPAMENTOS|01012020|31122020|940|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.70|VEÍCULOS E AFINS|01012020|31122020|941|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.10.90|OUTROS|01012020|31122020|942|A|1.1.2.3.2.10.00|7|01
1.1.2.3.2.15.00|BENS ARRENDADOS - ARRENDAMENTOS FINANCEIROS ESPECIAIS|01012020|31122020|943|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.30.00|SUPERVENIÊNCIAS DE DEPRECIAÇÕES|01012020|31122020|944|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.35.00|SUPERVENIÊNCIA DE DEPRECIAÇÕES - ARRENDAMENTOS FINANCEIROS ESPECIAIS|01012020|31122020|945|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.40.00|INSUFICIÊNCIA DE DEPRECIAÇÕES (-)|01012020|31122020|946|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.45.00|INSUFICIÊNCIA DE DEPRECIAÇÕES - ARRENDAMENTOS FINANCEIROS ESPECIAIS (-)|01012020|31122020|947|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.50.00|PROVISÃO PARA DEPRECIAÇÃO - CESSÃO DE CRÉDITOS (-)|01012020|31122020|948|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.70.00|VALOR A RECUPERAR (-)|01012020|31122020|949|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.90.00|DEPRECIAÇÃO ACUMULADA DE BENS DE ARRENDAMENTO FINANCEIRO     (-)|01012020|31122020|950|A|1.1.2.3.2.00.00|6|01
1.1.2.3.2.95.00|DEPRECIAÇÃO ACUMULADA DE BENS DE ARRENDAMENTOS FINANCEIROS ESPECIAIS (-)|01012020|31122020|951|A|1.1.2.3.2.00.00|6|01
1.1.2.3.3.00.00|BENS ARRENDADOS - ARRENDAMENTO OPERACIONAL|01012020|31122020|952|S|1.1.2.3.0.00.00|5|01
1.1.2.3.3.10.00|BENS ARRENDADOS - ARRENDAMENTO OPERACIONAL|01012020|31122020|953|S|1.1.2.3.3.00.00|6|01
1.1.2.3.3.10.10|AERONAVES|01012020|31122020|954|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.20|EMBARCAÇÕES|01012020|31122020|955|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.30|IMÓVEIS|01012020|31122020|956|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.40|INSTALAÇÕES|01012020|31122020|957|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.50|MÓVEIS|01012020|31122020|958|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.60|MÁQUINAS E EQUIPAMENTOS|01012020|31122020|959|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.70|VEÍCULOS E AFINS|01012020|31122020|960|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.10.90|OUTROS|01012020|31122020|961|A|1.1.2.3.3.10.00|7|01
1.1.2.3.3.40.00|PROVISÃO PARA PERDAS DE BENS DE ARRENDAMENTO OPERACIONAL (-)|01012020|31122020|962|A|1.1.2.3.3.00.00|6|01
1.1.2.3.3.90.00|DEPRECIAÇÃO ACUMULADA DE BENS DE ARRENDAMENTO OPERACIONAL (-)|01012020|31122020|963|A|1.1.2.3.3.00.00|6|01
1.1.2.4.0.00.00|DIFERIDO|01012020|31122020|964|S|1.1.2.0.0.00.00|4|01
1.1.2.4.1.00.00|GASTOS DE ORGANIZAÇÃO E EXPANSÃO|01012020|31122020|965|S|1.1.2.4.0.00.00|5|01
1.1.2.4.1.10.00|ÁGIOS DE INCORPORAÇÃO|01012020|31122020|966|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.20.00|GASTOS EM IMÓVEIS DE TERCEIROS|01012020|31122020|967|S|1.1.2.4.1.00.00|6|01
1.1.2.4.1.20.10|BENFEITORIAS|01012020|31122020|968|A|1.1.2.4.1.20.00|7|01
1.1.2.4.1.20.20|FUNDO DE COMÉRCIO|01012020|31122020|969|A|1.1.2.4.1.20.00|7|01
1.1.2.4.1.30.00|SFH - DESCONTOS CONCEDIDOS|01012020|31122020|970|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.40.00|CONSTITUIÇÃO E REESTRUTURAÇÃO DA SOCIEDADE|01012020|31122020|971|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.45.00|GASTOS A AMORTIZAR - PROER|01012020|31122020|972|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.50.00|DIREITOS AO EXERCÍCIO DE ATIVIDADES FINANCEIRAS|01012020|31122020|973|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.60.00|GASTOS COM AQUISIÇÃO E DESENVOLVIMENTO DE LOGICIAIS|01012020|31122020|974|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.70.00|INSTALAÇÃO E ADAPTAÇÃO DE DEPENDÊNCIAS|01012020|31122020|975|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.80.00|PERDAS EM ARRENDAMENTOS A AMORTIZAR|01012020|31122020|976|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.90.00|OUTROS GASTOS DIFERIDOS|01012020|31122020|977|A|1.1.2.4.1.00.00|6|01
1.1.2.4.1.95.00|REORGANIZAÇÃO ADMINISTRATIVA E/OU REESTRUTURAÇÃO E MODERNIZAÇÃO DE SISTEMAS OPERACIONAIS|01012020|31122020|978|S|1.1.2.4.1.00.00|6|01
1.1.2.4.1.95.10|REDIMENSIONAMENTO DE RECURSOS HUMANOS E MATERIAIS|01012020|31122020|979|A|1.1.2.4.1.95.00|7|01
1.1.2.4.1.95.20|REDIMENSIONAMENTO DA REDE DE DEPENDÊNCIAS|01012020|31122020|980|A|1.1.2.4.1.95.00|7|01
1.1.2.4.1.99.00|AMORTIZAÇÃO ACUMULADA DO DIFERIDO (-)|01012020|31122020|981|S|1.1.2.4.1.00.00|6|01
1.1.2.4.1.99.10|ÁGIOS DE INCORPORAÇÃO|01012020|31122020|982|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.20|GASTOS EM IMÓVEIS DE TERCEIROS|01012020|31122020|983|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.30|SFH - DESCONTOS CONCEDIDOS|01012020|31122020|984|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.40|CONSTITUIÇÃO E REESTRUTURAÇÃO DA SOCIEDADE|01012020|31122020|985|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.45|GASTOS A AMORTIZAR - PROER|01012020|31122020|986|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.50|DIREITOS AO EXERCÍCIO DE ATIVIDADES FINANCEIRAS|01012020|31122020|987|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.60|GASTOS COM AQUISIÇÃO E DESENVOLVIMENTO DE LOGICIAIS|01012020|31122020|988|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.70|INSTALAÇÃO E ADAPTAÇÃO DE DEPENDÊNCIAS|01012020|31122020|989|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.80|PERDAS EM ARRENDAMENTOS A AMORTIZAR|01012020|31122020|990|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.90|OUTROS GASTOS DIFERIDOS|01012020|31122020|991|A|1.1.2.4.1.99.00|7|01
1.1.2.4.1.99.95|REORGANIZAÇÃO ADMINISTRATIVA E/OU REESTRUTURAÇÃO E MODERNIZAÇÃO DE SISTEMAS OPERACIONAIS|01012020|31122020|992|A|1.1.2.4.1.99.00|7|01
1.1.2.5.0.00.00|INTANGÍVEL|01012020|31122020|993|S|1.1.2.0.0.00.00|4|01
1.1.2.5.1.00.00|ATIVOS INTANGÍVEIS|01012020|31122020|994|S|1.1.2.5.0.00.00|5|01
1.1.2.5.1.01.00|DIREITOS POR AQUISIÇÃO DE FOLHAS DE PAGAMENTO|01012020|31122020|995|S|1.1.2.5.1.00.00|6|01
1.1.2.5.1.01.10|ADQUIRIDOS ATÉ 31 DE DEZEMBRO DE 2009|01012020|31122020|996|A|1.1.2.5.1.01.00|7|01
1.1.2.5.1.01.20|ADQUIRIDOS ENTRE 1º DE JANEIRO DE 2010 E 1º DE OUTUBRO DE 2013|01012020|31122020|997|A|1.1.2.5.1.01.00|7|01
1.1.2.5.1.01.30|ADQUIRIDOS A PARTIR DE 1º DE OUTUBRO DE 2013|01012020|31122020|998|A|1.1.2.5.1.01.00|7|01
1.1.2.5.1.98.00|OUTROS ATIVOS INTANGÍVEIS|01012020|31122020|999|S|1.1.2.5.1.00.00|6|01
1.1.2.5.1.98.10|OUTROS ATIVOS INTANGÍVEIS ADQUIRIDOS ANTES DE 1º DE OUTUBRO DE 2013|01012020|31122020|1000|A|1.1.2.5.1.98.00|7|01
1.1.2.5.1.98.20|OUTROS ATIVOS INTANGÍVEIS ADQUIRIDOS A PARTIR DE 1º DE OUTUBRO DE 2013|01012020|31122020|1001|A|1.1.2.5.1.98.00|7|01
1.1.2.5.1.99.00|AMORTIZAÇÃO ACUMULADA DE ATIVOS INTANGÍVEIS (-)|01012020|31122020|1002|S|1.1.2.5.1.00.00|6|01
1.1.2.5.1.99.10|ADQUIRIDOS ANTES DE 1º DE OUTUBRO DE 2013|01012020|31122020|1003|A|1.1.2.5.1.99.00|7|01
1.1.2.5.1.99.20|ADQUIRIDOS A PARTIR DE 1º DE OUTUBRO DE 2013|01012020|31122020|1004|A|1.1.2.5.1.99.00|7|01
1.1.2.5.2.00.00|ÁGIO NA AQUISIÇÃO DE INVESTIMENTO|01012020|31122020|1005|S|1.1.2.5.0.00.00|5|01
1.1.2.5.2.10.00|ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012020|31122020|1006|A|1.1.2.5.2.00.00|6|01
1.1.2.5.2.90.00|AMORTIZAÇÃO ACUMULADA DE ÁGIO NA AQUISIÇÃO DE INVESTIMENTOS (-)|01012020|31122020|1007|A|1.1.2.5.2.00.00|6|01
2.0.0.0.0.00.00|PASSIVO GERAL|01012020|31122020|1008|S||1|02
2.1.0.0.0.00.00|PASSIVO|01012020|31122020|1009|S|2.0.0.0.0.00.00|2|02
2.1.4.0.0.00.00|CIRCULANTE EXIGIVEL A LONGO PRAZO|01012020|31122020|1010|S|2.1.0.0.0.00.00|3|02
2.1.4.1.0.00.00|DEPÓSITOS|01012020|31122020|1011|S|2.1.4.0.0.00.00|4|02
2.1.4.1.1.00.00|DEPÓSITOS À VISTA|01012020|31122020|1012|S|2.1.4.1.0.00.00|5|02
2.1.4.1.1.05.00|DEPÓSITOS À VISTA DE LIGADAS|01012020|31122020|1013|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.05.10|PESSOAS FÍSICAS|01012020|31122020|1014|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.20|PESSOAS JURÍDICAS|01012020|31122020|1015|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.30|ADMINISTRAÇÃO DIRETA - GOVERNO FEDERAL|01012020|31122020|1016|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.40|ADMINISTRAÇÃO INDIRETA - GOVERNO FEDERAL|01012020|31122020|1017|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.50|ADMINISTRAÇÃO DIRETA - GOVERNO ESTADUAL|01012020|31122020|1018|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.60|ADMINISTRAÇÃO INDIRETA - GOVERNO ESTADUAL|01012020|31122020|1019|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.70|ATIVIDADES EMPRESARIAIS - GOVERNO FEDERAL|01012020|31122020|1020|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.05.80|ATIVIDADES EMPRESARIAIS - GOVERNO ESTADUAL|01012020|31122020|1021|A|2.1.4.1.1.05.00|7|02
2.1.4.1.1.10.00|DEPÓSITOS DE PESSOAS FÍSICAS|01012020|31122020|1022|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.20.00|DEPÓSITOS DE PESSOAS JURÍDICAS|01012020|31122020|1023|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.25.00|DEPÓSITOS DE EMPRESAS LOCALIZADAS EM ZONAS DE PROCESSAMENTO PARA EXPORTAÇÃO - ZPE|01012020|31122020|1024|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.30.00|DEPÓSITOS DE INSTITUIÇÕES DO SISTEMA FINANCEIRO|01012020|31122020|1025|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.30.30|INSTITUIÇÕES AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL|01012020|31122020|1026|A|2.1.4.1.1.30.00|7|02
2.1.4.1.1.30.40|ENTIDADES DO MERCADO SEGURADOR E DE PREVIDÊNCIA PRIVADA|01012020|31122020|1027|A|2.1.4.1.1.30.00|7|02
2.1.4.1.1.30.99|OUTRAS INSTITUIÇÕES|01012020|31122020|1028|A|2.1.4.1.1.30.00|7|02
2.1.4.1.1.38.00|DEPÓSITOS PARA AQUISIÇÃO DE TÍTULOS PÚBLICOS FEDERAIS|01012020|31122020|1029|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.38.05|PESSOAS FÍSICAS|01012020|31122020|1030|A|2.1.4.1.1.38.00|7|02
2.1.4.1.1.38.10|PESSOAS JURÍDICAS|01012020|31122020|1031|A|2.1.4.1.1.38.00|7|02
2.1.4.1.1.40.00|DEPÓSITOS DE GOVERNOS|01012020|31122020|1032|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.40.10|ADMINISTRAÇÃO DIRETA - FEDERAL|01012020|31122020|1033|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.15|ADMINISTRAÇÃO INDIRETA - FEDERAL|01012020|31122020|1034|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.20|ADMINISTRAÇÃO DIRETA - ESTADUAL|01012020|31122020|1035|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.25|ADMINISTRAÇÃO INDIRETA - ESTADUAL|01012020|31122020|1036|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.30|ADMINISTRAÇÃO DIRETA - MUNICIPAL|01012020|31122020|1037|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.35|ADMINISTRAÇÃO INDIRETA - MUNICIPAL|01012020|31122020|1038|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.40|ATIVIDADES EMPRESARIAIS FEDERAIS|01012020|31122020|1039|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.50|ATIVIDADES EMPRESARIAIS ESTADUAIS|01012020|31122020|1040|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.40.60|ATIVIDADES EMPRESARIAIS MUNICIPAIS|01012020|31122020|1041|A|2.1.4.1.1.40.00|7|02
2.1.4.1.1.45.00|CHEQUES DE VIAGEM|01012020|31122020|1042|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.50.00|CHEQUES MARCADOS|01012020|31122020|1043|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.55.00|CHEQUES-SALÁRIO|01012020|31122020|1044|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.60.00|DEPÓSITOS DE DOMICILIADOS NO EXTERIOR|01012020|31122020|1045|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.60.10|PROVENIENTES DE VENDAS DE CÂMBIO|01012020|31122020|1046|A|2.1.4.1.1.60.00|7|02
2.1.4.1.1.60.20|DE OUTRAS ORIGENS|01012020|31122020|1047|A|2.1.4.1.1.60.00|7|02
2.1.4.1.1.60.30|DE INSTITUIÇÕES FINANCEIRAS|01012020|31122020|1048|A|2.1.4.1.1.60.00|7|02
2.1.4.1.1.65.00|DEPÓSITOS ESPECIAIS DO TESOURO NACIONAL|01012020|31122020|1049|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.75.00|DEPÓSITOS OBRIGATÓRIOS|01012020|31122020|1050|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.77.00|DEPÓSITOS OBRIGATÓRIOS DE LIGADAS|01012020|31122020|1051|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.80.00|DEPÓSITOS PARA INVESTIMENTOS DECORRENTES DE INCENTIVOS FISCAIS|01012020|31122020|1052|A|2.1.4.1.1.00.00|6|02
2.1.4.1.1.85.00|DEPÓSITOS VINCULADOS|01012020|31122020|1053|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.85.03|TEA - LIGADAS|01012020|31122020|1054|A|2.1.4.1.1.85.00|7|02
2.1.4.1.1.85.05|TEA - NÃO LIGADAS|01012020|31122020|1055|A|2.1.4.1.1.85.00|7|02
2.1.4.1.1.85.20|LIGADAS|01012020|31122020|1056|A|2.1.4.1.1.85.00|7|02
2.1.4.1.1.85.99|OUTROS|01012020|31122020|1057|A|2.1.4.1.1.85.00|7|02
2.1.4.1.1.90.00|SALDOS CREDORES EM CONTAS DE EMPRÉSTIMOS E FINANCIAMENTOS|01012020|31122020|1058|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.90.10|COMISSÃO DE FINANCIAMENTO DA PRODUÇÃO - CFP|01012020|31122020|1059|A|2.1.4.1.1.90.00|7|02
2.1.4.1.1.90.99|OUTROS|01012020|31122020|1060|A|2.1.4.1.1.90.00|7|02
2.1.4.1.1.98.00|CONTAS ENCERRADAS|01012020|31122020|1061|S|2.1.4.1.1.00.00|6|02
2.1.4.1.1.98.10|Pessoas Fisicas|01012020|31122020|1062|A|2.1.4.1.1.98.00|7|02
2.1.4.1.1.98.20|Pessoas Jurídicas|01012020|31122020|1063|A|2.1.4.1.1.98.00|7|02
2.1.4.1.1.98.90|Outras Contas de Depósito à Vista|01012020|31122020|1064|A|2.1.4.1.1.98.00|7|02
2.1.4.1.2.00.00|DEPÓSITOS DE POUPANÇA|01012020|31122020|1065|S|2.1.4.1.0.00.00|5|02
2.1.4.1.2.10.00|DEPÓSITOS DE POUPANÇA LIVRES - PESSOAS FÍSICAS|01012020|31122020|1066|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.20.00|DEPÓSITOS DE POUPANÇA LIVRES - PESSOAS JURÍDICAS|01012020|31122020|1067|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.25.00|DEPÓSITOS DE POUPANÇA DE LIGADAS|01012020|31122020|1068|S|2.1.4.1.2.00.00|6|02
2.1.4.1.2.25.10|PESSOAS FÍSICAS|01012020|31122020|1069|A|2.1.4.1.2.25.00|7|02
2.1.4.1.2.25.20|PESSOAS JURÍDICAS|01012020|31122020|1070|A|2.1.4.1.2.25.00|7|02
2.1.4.1.2.30.00|DEPÓSITOS DE POUPANÇA PECÚLIO|01012020|31122020|1071|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.35.00|DEPÓSITOS DE POUPANÇA DE INSTITUIÇÕES DO SISTEMA FINANCEIRO|01012020|31122020|1072|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.40.00|DEPÓSITOS DE POUPANÇA PROGRAMADA|01012020|31122020|1073|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.50.00|DEPÓSITOS DE POUPANÇA - VALORES MÚLTIPLOS|01012020|31122020|1074|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.60.00|DEPÓSITOS DE POUPANÇA VINCULADA|01012020|31122020|1075|S|2.1.4.1.2.00.00|6|02
2.1.4.1.2.60.10|HABITACIONAIS|01012020|31122020|1076|A|2.1.4.1.2.60.00|7|02
2.1.4.1.2.60.20|COOPERATIVAS|01012020|31122020|1077|A|2.1.4.1.2.60.00|7|02
2.1.4.1.2.60.30|COOPERATIVADOS|01012020|31122020|1078|A|2.1.4.1.2.60.00|7|02
2.1.4.1.2.60.40|VINCULADAS A CARTA DE CRÉDITO|01012020|31122020|1079|A|2.1.4.1.2.60.00|7|02
2.1.4.1.2.60.99|OUTRAS|01012020|31122020|1080|A|2.1.4.1.2.60.00|7|02
2.1.4.1.2.80.00|DEPÓSITOS DE POUPANÇA ESPECIAL|01012020|31122020|1081|A|2.1.4.1.2.00.00|6|02
2.1.4.1.2.98.00|CONTAS ENCERRADAS|01012020|31122020|1082|S|2.1.4.1.2.00.00|6|02
2.1.4.1.2.98.10|Pessoas Fisicas|01012020|31122020|1083|A|2.1.4.1.2.98.00|7|02
2.1.4.1.2.98.20|Pessoas Jurídicas|01012020|31122020|1084|A|2.1.4.1.2.98.00|7|02
2.1.4.1.2.98.90|Outras Contas de Depósito de Poupança|01012020|31122020|1085|A|2.1.4.1.2.98.00|7|02
2.1.4.1.3.00.00|DEPÓSITOS INTERFINANCEIROS|01012020|31122020|1086|S|2.1.4.1.0.00.00|5|02
2.1.4.1.3.10.00|DEPÓSITOS INTERFINANCEIROS|01012020|31122020|1087|S|2.1.4.1.3.00.00|6|02
2.1.4.1.3.10.10|LIGADAS|01012020|31122020|1088|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.15|LIGADAS COM GARANTIA|01012020|31122020|1089|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.20|NÃO LIGADAS|01012020|31122020|1090|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.25|NÃO LIGADAS COM GARANTIA|01012020|31122020|1091|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.30|LIGADAS - VINCULADOS AO CRÉDITO RURAL|01012020|31122020|1092|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.35|LIGADAS COM GARANTIA - VINCULADOS AO CRÉDITO RURAL|01012020|31122020|1093|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.40|NÃO LIGADAS - VINCULADOS AO CRÉDITO RURAL|01012020|31122020|1094|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.45|NÃO LIGADAS COM GARANTIA - VINCULADOS AO CRÉDITO RURAL|01012020|31122020|1095|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.50|LIGADAS - VINCULADOS A DÍVIDAS RENEGOCIADAS|01012020|31122020|1096|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.55|NÃO LIGADAS - VINCULADOS A DÍVIDAS RENEGOCIADAS|01012020|31122020|1097|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.60|LIGADAS - SOCIEDADE DE ARRENDAMENTO MERCANTIL|01012020|31122020|1098|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.65|LIGADAS COM GARANTIA - SOCIEDADE DE ARRENDAMENTO MERCANTIL|01012020|31122020|1099|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.70|NÃO LIGADAS - SOCIEDADE DE ARRENDAMENTO MERCANTIL|01012020|31122020|1100|A|2.1.4.1.3.10.00|7|02
2.1.4.1.3.10.75|NÃO LIGADAS COM GARANTIA - SOCIEDADE DE ARRENDAMENTO MERCANTIL|01012020|31122020|1101|A|2.1.4.1.3.10.00|7|02
2.1.4.1.4.00.00|DEPÓSITOS SOB AVISO|01012020|31122020|1102|S|2.1.4.1.0.00.00|5|02
2.1.4.1.4.10.00|DEPÓSITOS DE AVISO PRÉVIO|01012020|31122020|1103|S|2.1.4.1.4.00.00|6|02
2.1.4.1.4.10.10|LIGADAS|01012020|31122020|1104|A|2.1.4.1.4.10.00|7|02
2.1.4.1.4.10.20|NÃO LIGADAS|01012020|31122020|1105|A|2.1.4.1.4.10.00|7|02
2.1.4.1.4.10.30|INSTITUIÇÕES DO SISTEMA FINANCEIRO|01012020|31122020|1106|A|2.1.4.1.4.10.00|7|02
2.1.4.1.4.20.00|DEPÓSITOS DE AVISO PRÉVIO EM MOEDAS ESTRANGEIRAS|01012020|31122020|1107|A|2.1.4.1.4.00.00|6|02
2.1.4.1.5.00.00|DEPÓSITOS A PRAZO|01012020|31122020|1108|S|2.1.4.1.0.00.00|5|02
2.1.4.1.5.10.00|DEPÓSITOS A PRAZO|01012020|31122020|1109|S|2.1.4.1.5.00.00|6|02
2.1.4.1.5.10.10|COM CERTIFICADO|01012020|31122020|1110|A|2.1.4.1.5.10.00|7|02
2.1.4.1.5.10.20|NÃO LIGADAS - SEM CERTIFICADO|01012020|31122020|1111|A|2.1.4.1.5.10.00|7|02
2.1.4.1.5.10.22|NÃO LIGADAS - SEM CERTIFICADO - COM GARANTIA ESPECIAL DO FGC - COM ALIENAÇÃO DE RECEBÍVEIS|01012020|31122020|1112|A|2.1.4.1.5.10.00|7|02
2.1.4.1.5.10.23|NÃO LIGADAS - SEM CERTIFICADO - COM GARANTIA ESPECIAL DO FGC - SEM ALIENAÇÃO DE RECEBÍVEIS|01012020|31122020|1113|A|2.1.4.1.5.10.00|7|02
2.1.4.1.5.10.30|LIGADAS - SEM CERTIFICADO|01012020|31122020|1114|A|2.1.4.1.5.10.00|7|02
