CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.1.1.8.7.10.00|ENCARGOS DE CONCURSOS A APROPRIAR|01012021|31122024|742|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.50.00|APLICAÇÕES ESPECIAIS|01012021|31122024|743|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.80.00|ADIANTAMENTOS DE RECURSOS A TERCEIROS|01012021|31122024|744|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.82.00|VALORES A RECEBER - REAJUSTE DE SALDO DE CAIXA|01012021|31122024|745|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.88.00|BENS RETOMADOS OU DEVOLVIDOS|01012021|31122024|746|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.88.10|VALOR CONTÁBIL DOS BENS|01012021|31122024|747|A|1.1.1.8.7.88.00|7|01
1.1.1.8.7.89.00|DIREITOS POR CRÉDITOS EM PROCESSO DE HABILITAÇÃO|01012021|31122024|748|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.90.00|CREDITO DE OPERACOES DE SEGUROS|01012021|31122024|749|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.90.01|PREMIOS DE SEGUROS A RECEBER|01012021|31122024|750|A|1.1.1.8.7.90.00|7|01
1.1.1.8.7.90.02|CREDITO DE OPERACOES DE SEGUROS - SEGURADORAS|01012021|31122024|751|A|1.1.1.8.7.90.00|7|01
1.1.1.8.7.90.03|CREDITOS DE OPERACOES DE SEGUROS RESSEGURADORAS|01012021|31122024|752|A|1.1.1.8.7.90.00|7|01
1.1.1.8.7.91.00|CREDITO DE OPERACOES DE CAPITALIZACAO|01012021|31122024|753|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.91.01|CREDITOS COM OPERACOES DE CAPITALIZACAO|01012021|31122024|754|A|1.1.1.8.7.91.00|7|01
1.1.1.8.7.92.00|CREDITOS DE OPERACOES DE PREVIDENCIA COMPLEMENTAR|01012021|31122024|755|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.92.01|VALORES A RECEBER - PREVIDENCIA COMPLEMENTAR|01012021|31122024|756|A|1.1.1.8.7.92.00|7|01
1.1.1.8.7.92.02|OPERAÇÕES DE RESSEGUROS E REPASSES - PREVIDÊNCIA|01012021|31122024|757|A|1.1.1.8.7.92.00|7|01
1.1.1.8.7.93.00|DIREITOS JUNTO A CONSORCIADOS CONTEMPLADOS|01012021|31122024|758|S|1.1.1.8.7.00.00|6|01
1.1.1.8.7.93.05|NORMAIS|01012021|31122024|759|A|1.1.1.8.7.93.00|7|01
1.1.1.8.7.93.15|EM ATRASO|01012021|31122024|760|A|1.1.1.8.7.93.00|7|01
1.1.1.8.7.93.20|EM COBRANÇA JUDICIAL - GRUPOS EM ANDAMENTO|01012021|31122024|761|A|1.1.1.8.7.93.00|7|01
1.1.1.8.7.95.00|VALORES PENDENTES DE RECEBIMENTO - COBRANÇA JUDICIAL|01012021|31122024|762|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.96.00|BENS RETOMADOS APÓS ENCERRAMENTO|01012021|31122024|763|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.97.00|DIREITOS POR ADIANTAMENTOS A TERCEIROS|01012021|31122024|764|A|1.1.1.8.7.00.00|6|01
1.1.1.8.7.98.00|CHEQUES E OUTROS VALORES A RECEBER|01012021|31122024|765|A|1.1.1.8.7.00.00|6|01
1.1.1.8.8.00.00|DIVERSOS (+/-)|01012021|31122024|766|S|1.1.1.8.0.00.00|5|01
1.1.1.8.8.02.00|ADIANTAMENTOS AO FGC|01012021|31122024|767|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.03.00|ADIANTAMENTOS E ANTECIPAÇÕES SALARIAIS|01012021|31122024|768|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.05.00|ADIANTAMENTOS PARA PAGAMENTOS DE NOSSA CONTA|01012021|31122024|769|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.10.00|ADIANTAMENTOS POR CONTA DE IMOBILIZAÇÕES|01012021|31122024|770|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.15.00|CHEQUES A RECEBER|01012021|31122024|771|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.20.00|CRÉDITOS DECORRENTES DE CONTRATOS DE EXPORTAÇÃO|01012021|31122024|772|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.20.10|CONTRATOS DE EXPORTAÇÃO ADQUIRIDOS|01012021|31122024|773|A|1.1.1.8.8.20.00|7|01
1.1.1.8.8.20.50|CONTRATOS DE EXPORTAÇÃO ADQUIRIDOS EM ATRASO|01012021|31122024|774|A|1.1.1.8.8.20.00|7|01
1.1.1.8.8.23.00|DIREITOS ESPECÍFICOS DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL|01012021|31122024|775|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.25.00|CRÉDITOS TRIBUTÁRIOS DE IMPOSTOS E CONTRIBUIÇÕES|01012021|31122024|776|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.25.10|CRÉDITOS TRIBUTÁRIOS - CIRCULAR 2.746 - REALIZAÇÃO APÓS 5 ANOS|01012021|31122024|777|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.25.20|CRÉDITOS TRIBUTÁRIOS - CIRCULAR 2.746 - REALIZAÇÃO ATÉ 5 ANOS|01012021|31122024|778|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.25.30|CRÉDITOS TRIBUTÁRIOS MP 992|01012021|31122024|779|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.25.50|CRÉDITOS TRIBUTÁRIOS|01012021|31122024|780|A|1.1.1.8.8.25.00|7|01
1.1.1.8.8.30.00|DEPÓSITOS PARA AQUISIÇÃO DE TELEFONES|01012021|31122024|781|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.35.00|DEVEDORES POR COMPRA DE VALORES E BENS|01012021|31122024|782|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.40.00|DEVEDORES POR DEPÓSITOS EM GARANTIA|01012021|31122024|783|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.40.05|PARA INTERPOSIÇÃO DE RECURSOS FISCAIS - LEI 9.703/98|01012021|31122024|784|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.40.15|PARA INTERPOSIÇÃO DE OUTROS RECURSOS FISCAIS|01012021|31122024|785|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.40.20|PARA INTERPOSIÇÃO DE RECURSOS TRABALHISTAS|01012021|31122024|786|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.40.90|OUTROS|01012021|31122024|787|A|1.1.1.8.8.40.00|7|01
1.1.1.8.8.45.00|IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR|01012021|31122024|788|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.45.10|ANTECIPAÇÕES DE IRPJ NÃO COMPENSADAS NO PRÓPRIO EXERCÍCIO|01012021|31122024|789|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.20|ANTECIPAÇÕES DE CSLL NÃO COMPENSADAS NO PRÓPRIO EXERCÍCIO|01012021|31122024|790|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.30|ANTECIPAÇÕES DE ISS NÃO COMPENSADAS NO PRÓPRIO EXERCÍCIO|01012021|31122024|791|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.40|CRÉDITOS ORIUNDOS DE DECISÕES TRANSITADAS EM JULGADO|01012021|31122024|792|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.45.90|OUTROS IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR|01012021|31122024|793|A|1.1.1.8.8.45.00|7|01
1.1.1.8.8.50.00|IMPOSTO DE RENDA A RECUPERAR|01012021|31122024|794|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.52.00|CRÉDITO PRESUMIDO LEI 12.838/2013|01012021|31122024|795|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.60.00|OPÇÕES POR INCENTIVOS FISCAIS|01012021|31122024|796|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.65.00|PAGAMENTOS A RESSARCIR|01012021|31122024|797|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.65.20|EMPRÉSTIMO COMPULSÓRIO SOBRE O CONSUMO DE GASOLINA OU ÁLCOOL|01012021|31122024|798|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.65.30|EMPRÉSTIMO COMPULSÓRIO SOBRE AQUISIÇÃO DE AUTOMÓVEIS|01012021|31122024|799|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.65.40|ADIANTAMENTOS POR CONTA DA PREVIDÊNCIA SOCIAL|01012021|31122024|800|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.65.99|OUTROS PAGAMENTOS|01012021|31122024|801|A|1.1.1.8.8.65.00|7|01
1.1.1.8.8.70.00|PARTICIPAÇÕES PAGAS ANTECIPADAMENTE|01012021|31122024|802|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.73.00|RESULTADO LÍQUIDO NEGATIVO DECORRENTE DE RENEGOCIAÇÃO DE OPERAÇÃO DE CRÉDITO CEDIDA|01012021|31122024|803|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.75.00|CRÉDITOS VINCULADOS A OPERAÇÕES ADQUIRIDAS EM CESSÃO|01012021|31122024|804|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.75.10|DE OPERAÇÕES DE CRÉDITO|01012021|31122024|805|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.20|DE OPERAÇÕES DE ARRENDAMENTO MERCANTIL|01012021|31122024|806|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.30|DE OUTRAS OPERAÇÕES COM CARACTERÍSTICAS DE CONCESSÃO DE CRÉDITO|01012021|31122024|807|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.35|DE TRANSAÇÕES DE PAGAMENTO|01012021|31122024|807|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.37|DE VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO|01012021|31122024|807|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.75.40|DE OUTROS ATIVOS FINANCEIROS|01012021|31122024|808|A|1.1.1.8.8.75.00|7|01
1.1.1.8.8.78.00|PRÊMIO OU DESCONTO EM OPERAÇÕES DE VENDA OU DE TRANSFERÊNCIA DE ATIVOS FINANCEIROS (+/-)|01012021|31122024|809|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.78.05|PRÊMIO EM OPERAÇÕES DE CRÉDITO|01012021|31122024|810|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.06|DESCONTO EM OPERAÇÕES DE CRÉDITO (-)|01012021|31122024|811|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.15|PRÊMIO EM OPERAÇÕES DE ARRENDAMENTO MERCANTIL|01012021|31122024|812|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.16|DESCONTO EM OPERAÇÕES DE ARRENDAMENTO MERCANTIL (-)|01012021|31122024|813|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.25|PRÊMIO EM OUTRAS OPERAÇÕES COM CARACTERÍSTICAS DE CONCESSÃO DECRÉDITO|01012021|31122024|814|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.26|DESCONTO EM OUTRAS OPERAÇÕES COM CARACTERÍSTICAS DE CONCESSÃO DE CRÉDITO (-)|01012021|31122024|815|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.35|PRÊMIO EM OUTROS ATIVOS FINANCEIROS|01012021|31122024|816|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.78.36|DESCONTO EM OUTROS ATIVOS FINANCEIROS (-)|01012021|31122024|817|A|1.1.1.8.8.78.00|7|01
1.1.1.8.8.79.00|VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO|01012021|31122024|818|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.79.10|VALORES A RECEBER NÃO VINCULADOS A CESSÕES|01012021|31122024|817|A|1.1.1.8.8.79.00|7|01
1.1.1.8.8.79.20|VALORES A RECEBER CEDIDOS|01012021|31122024|817|A|1.1.1.8.8.79.00|7|01
1.1.1.8.8.79.30|VALORES A RECEBER ADQUIRIDOS|01012021|31122024|817|A|1.1.1.8.8.79.00|7|01
1.1.1.8.8.80.00|TÍTULOS E CRÉDITOS A RECEBER|01012021|31122024|819|S|1.1.1.8.8.00.00|6|01
1.1.1.8.8.80.10|COM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012021|31122024|820|A|1.1.1.8.8.80.00|7|01
1.1.1.8.8.80.20|SEM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012021|31122024|821|A|1.1.1.8.8.80.00|7|01
1.1.1.8.8.82.00|ATIVOS ATUARIAIS GERADOS POR FUNDOS DE PENSÃO DE BENEFÍCIO DEFINIDO|01012021|31122024|822|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.85.00|VALORES A RECEBER DE SOCIEDADES LIGADAS|01012021|31122024|823|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.90.00|DEVEDORES DIVERSOS - EXTERIOR|01012021|31122024|824|A|1.1.1.8.8.00.00|6|01
1.1.1.8.8.92.00|DEVEDORES DIVERSOS - PAÍS|01012021|31122024|825|A|1.1.1.8.8.00.00|6|01
1.1.1.8.9.00.00|PROVISÕES PARA OUTROS CRÉDITOS (-)|01012021|31122024|826|S|1.1.1.8.0.00.00|5|01
1.1.1.8.9.96.00|PROVISÃO PARA VALORES A RECEBER RELATIVOS A TRANSAÇÕES DE PAGAMENTO (-)|01012021|31122024|827|S|1.1.1.8.9.00.00|6|01
1.1.1.8.9.96.10|PROVISÕES SOBRE VALORES A RECEBER NÃO VINCULADOS A CESSÕES|01012021|31122024|830|A|1.1.1.8.9.96.00|7|01
1.1.1.8.9.96.20|VALORES A RECEBER CEDIDOS|01012021|31122024|830|A|1.1.1.8.9.96.00|7|01
1.1.1.8.9.96.30|VALORES A RECEBER ADQUIRIDOS|01012021|31122024|830|A|1.1.1.8.9.96.00|7|01
1.1.1.8.9.97.00|PROVISÃO PARA PERDAS NA REALIZAÇÃO DE OUTROS CRÉDITOS (-)|01012021|31122024|828|S|1.1.1.8.9.00.00|6|01
1.1.1.8.9.97.10|PRECATÓRIOS - PRÓPRIOS - UNIÃO (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.15|PRECATÓRIOS - PRÓPRIOS - ESTADOS, DF E MUNICÍPIOS (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.20|PRECATÓRIOS ADQUIRIDOS - COM REGISTRO PÚBLICO - UNIÃO (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.25|PRECATÓRIOS ADQUIRIDOS - COM REGISTRO PÚBLICO - ESTADOS, DF E MUNICÍPIOS (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.30|PRECATÓRIOS ADQUIRIDOS - SEM REGISTRO PÚBLICO (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.35|DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - PRÓPRIOS - UNIÃO (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.40|DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - PRÓPRIOS - ESTADOS, DF E MUNICÍPIOS (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.45|DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - ADQUIRIDOS - COM REGISTRO PÚBLICO - UNIÃO (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.50|DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - ADQUIRIDOS - COM REGISTRO PÚBLICO - ESTADOS, DF E MUNICÍPIOS (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.55|DIREITOS CREDITÓRIOS EM PROCESSO DE EXECUÇÃO - ADQUIRIDOS - SEM REGISTRO PÚBLICO (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.97.90|OUTROS DIREITOS CREDITÓRIOS DE AÇÕES JUDICIAIS (-)|01012024|31122024|828|A|1.1.1.8.9.97.00|7|01
1.1.1.8.9.98.00|PROVISÃO PARA PERDAS EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS (-)|01042024|31122024|828|A|1.1.1.8.9.00.00|6|01
1.1.1.8.9.99.00|PROVISÃO PARA OUTROS CRÉDITOS DE LIQUIDAÇÃO DUVIDOSA (-)|01012021|31122024|829|S|1.1.1.8.9.00.00|6|01
1.1.1.8.9.99.10|COM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012021|31122024|830|A|1.1.1.8.9.99.00|7|01
1.1.1.8.9.99.20|SEM CARACTERÍSTICA DE CONCESSÃO DE CRÉDITO|01012021|31122024|831|A|1.1.1.8.9.99.00|7|01
1.1.1.8.9.99.80|DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL (-)|01012021|31122024|832|A|1.1.1.8.9.99.00|7|01
1.1.1.9.0.00.00|OUTROS VALORES E BENS|01012021|31122024|833|S|1.1.1.0.0.00.00|4|01
1.1.1.9.1.00.00|INVESTIMENTOS TEMPORÁRIOS|01012021|31122024|834|S|1.1.1.9.0.00.00|5|01
1.1.1.9.1.10.00|PARTICIPAÇÕES SOCIETÁRIAS|01012021|31122024|835|A|1.1.1.9.1.00.00|6|01
1.1.1.9.1.20.00|INVESTIMENTOS MANTIDOS PARA VENDA|01012021|31122024|836|A|1.1.1.9.1.00.00|6|01
1.1.1.9.1.99.00|PROVISÃO PARA PERDAS EM PARTICIPAÇÕES SOCIETÁRIAS (-)|01012021|31122024|837|A|1.1.1.9.1.00.00|6|01
1.1.1.9.8.00.00|OUTROS VALORES E BENS|01012021|31122024|838|S|1.1.1.9.0.00.00|5|01
1.1.1.9.8.10.00|BENS NÃO DE USO PRÓPRIO|01012021|31122024|839|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.10.10|IMÓVEIS|01012021|31122024|840|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.30|VEÍCULOS E AFINS|01012021|31122024|841|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.40|MÁQUINAS E EQUIPAMENTOS|01012021|31122024|842|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.50|BENS EM REGIME ESPECIAL|01012021|31122024|843|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.60|IMÓVEIS HABITACIONAIS|01012021|31122024|844|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.10.99|OUTROS|01012021|31122024|845|A|1.1.1.9.8.10.00|7|01
1.1.1.9.8.20.00|MERCADORIAS - CONTA PRÓPRIA|01012021|31122024|846|A|1.1.1.9.8.00.00|6|01
1.1.1.9.8.40.00|ATIVOS EM ESTOQUE|01012021|31122024|847|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.40.10|MATERIAIS|01012021|31122024|840|A|1.1.1.9.8.40.00|7|01
1.1.1.9.8.40.20|ATIVOS DE SUSTENTABILIDADE|01012021|31122024|840|A|1.1.1.9.8.40.00|7|01
1.1.1.9.8.40.90|OUTROS|01012021|31122024|840|A|1.1.1.9.8.40.00|7|01
1.1.1.9.8.70.00|ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - PROPRIOS|01012021|31122024|848|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.70.10|VEÍCULOS|01012021|31122024|849|A|1.1.1.9.8.70.00|7|01
1.1.1.9.8.70.20|INSTALAÇÕES, MÓVEIS E EQUIPAMENTOS|01012021|31122024|850|A|1.1.1.9.8.70.00|7|01
1.1.1.9.8.70.30|IMÓVEIS|01012021|31122024|851|A|1.1.1.9.8.70.00|7|01
1.1.1.9.8.70.40|INTANGÍVEIS|01012021|31122024|852|A|1.1.1.9.8.70.00|7|01
1.1.1.9.8.70.90|OUTROS|01012021|31122024|853|A|1.1.1.9.8.70.00|7|01
1.1.1.9.8.80.00|ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA- RECEBIDOS|01012021|31122024|854|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.80.10|VEÍCULOS|01012021|31122024|855|A|1.1.1.9.8.80.00|7|01
1.1.1.9.8.80.20|IMÓVEIS HABITACIONAIS|01012021|31122024|856|A|1.1.1.9.8.80.00|7|01
1.1.1.9.8.80.30|OUTROS IMÓVEIS|01012021|31122024|857|A|1.1.1.9.8.80.00|7|01
1.1.1.9.8.80.40|INTANGÍVEIS|01012021|31122024|858|A|1.1.1.9.8.80.00|7|01
1.1.1.9.8.80.90|OUTROS|01012021|31122024|859|A|1.1.1.9.8.80.00|7|01
1.1.1.9.8.90.00|OUTROS ATIVOS NAO FINANCEIROS|01012021|31122024|860|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.90.20|OURO|01012021|31122024|861|A|1.1.1.9.8.90.00|7|01
1.1.1.9.8.90.30|ATIVOS DE SUSTENTABILIDADE|01012021|31122024|861|A|1.1.1.9.8.90.00|7|01
1.1.1.9.8.97.00|(-) PROVISÃO PARA DESVALORIZAÇÃO DE ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - PRÓPRIOS|01012021|31122024|862|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.97.10|(-) VEÍCULOS|01012021|31122024|863|A|1.1.1.9.8.97.00|7|01
1.1.1.9.8.97.20|(-) INSTALAÇÕES, MÓVEIS E EQUIPAMENTO|01012021|31122024|864|A|1.1.1.9.8.97.00|7|01
1.1.1.9.8.97.30|(-) IMÓVEIS|01012021|31122024|865|A|1.1.1.9.8.97.00|7|01
1.1.1.9.8.97.40|(-) INTANGÍVEIS|01012021|31122024|866|A|1.1.1.9.8.97.00|7|01
1.1.1.9.8.97.90|(-) OUTROS|01012021|31122024|867|A|1.1.1.9.8.97.00|7|01
1.1.1.9.8.98.00|(-) PROVISÃO PARA DESVALORIZAÇÃO DE ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - RECEBIDOS|01012021|31122024|868|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.98.10|(-) VEÍCULOS|01012021|31122024|869|A|1.1.1.9.8.98.00|7|01
1.1.1.9.8.98.20|(-) IMÓVEIS HABITACIONAIS|01012021|31122024|870|A|1.1.1.9.8.98.00|7|01
1.1.1.9.8.98.30|(-) OUTROS IMÓVEIS|01012021|31122024|871|A|1.1.1.9.8.98.00|7|01
1.1.1.9.8.98.40|(-) INTANGÍVEIS|01012021|31122024|872|A|1.1.1.9.8.98.00|7|01
1.1.1.9.8.98.90|(-) OUTROS|01012021|31122024|873|A|1.1.1.9.8.98.00|7|01
1.1.1.9.8.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE OUTROS VALORES E BENS (-)|01012021|31122024|874|S|1.1.1.9.8.00.00|6|01
1.1.1.9.8.99.10|IMÓVEIS HABITACIONAIS|01012021|31122024|875|A|1.1.1.9.8.99.00|7|01
1.1.1.9.8.99.90|OUTROS VALORES E BENS|01012021|31122024|876|A|1.1.1.9.8.99.00|7|01
1.1.1.9.9.00.00|DESPESAS ANTECIPADAS|01012021|31122024|877|S|1.1.1.9.0.00.00|5|01
1.1.1.9.9.10.00|DESPESAS ANTECIPADAS|01012021|31122024|878|A|1.1.1.9.9.00.00|6|01
1.1.2.0.0.00.00|PERMANENTE|01012021|31122024|879|S|1.1.0.0.0.00.00|3|01
1.1.2.1.0.00.00|INVESTIMENTOS|01012021|31122024|880|S|1.1.2.0.0.00.00|4|01
1.1.2.1.1.00.00|INVESTIMENTOS NO EXTERIOR|01012021|31122024|881|S|1.1.2.1.0.00.00|5|01
1.1.2.1.1.10.00|DEPÊNDENCIAS NO EXTERIOR|01012021|31122024|882|A|1.1.2.1.1.00.00|6|01
1.1.2.1.1.20.00|PARTICIPAÇÕES NO EXTERIOR AVALIADAS PELO MEP|01012021|31122024|883|S|1.1.2.1.1.00.00|6|01
1.1.2.1.1.20.05|INSTITUIÇÕES FINANCEIRAS - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012021|31122024|884|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.06|INSTITUIÇÕES FINANCEIRAS - ÁGIO BASEADO EM EXPECTATIVA DE RENTABILIDADE FUTURA|01012021|31122024|885|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.07|INSTITUIÇÕES FINANCEIRAS  DIFERENÇA ENTRE O VALOR JUSTO E O VALOR CONTÁBIL DE ATIVOS E PASSIVOS|01012021|31122024|886|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.08|INSTITUIÇÕES FINANCEIRAS  ATIVOS E PASSIVOS NÃO REGISTRADOS NA INVESTIDA|01012021|31122024|887|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.15|INSTITUIÇÕES NÃO FINANCEIRAS - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012021|31122024|888|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.16|INSTITUIÇÕES NÃO FINANCEIRAS - ÁGIO BASEADO EM EXPECTATIVA DERENTABILIDADE FUTURA|01012021|31122024|889|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.17|INSTITUIÇÕES NÃO FINANCEIRAS  DIFERENÇA ENTRE O VALOR JUSTO E O VALOR CONTÁBIL DE ATIVOS E PASSIVOS|01012021|31122024|890|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.20.18|INSTITUIÇÕES NÃO FINANCEIRAS  ATIVOS E PASSIVOS NÃO REGISTRADOS NA INVESTIDA|01012021|31122024|891|A|1.1.2.1.1.20.00|7|01
1.1.2.1.1.90.00|OUTRAS PARTICIPAÇÕES NO EXTERIOR|01012021|31122024|892|S|1.1.2.1.1.00.00|6|01
1.1.2.1.1.90.10|INSTITUIÇÕES FINANCEIRAS|01012021|31122024|893|A|1.1.2.1.1.90.00|7|01
1.1.2.1.1.90.20|INTITUIÇÕES NÃO FINANCEIRAS|01012021|31122024|894|A|1.1.2.1.1.90.00|7|01
1.1.2.1.1.99.00|PROVISÃO PARA PERDAS EM INVESTIMENTOS NO EXTERIOR (-)|01012021|31122024|895|S|1.1.2.1.1.00.00|6|01
1.1.2.1.1.99.10|DEPENDÊNCIAS|01012021|31122024|896|A|1.1.2.1.1.99.00|7|01
1.1.2.1.1.99.20|INSTITUIÇÕES FINANCEIRAS|01012021|31122024|897|A|1.1.2.1.1.99.00|7|01
1.1.2.1.1.99.30|INSTITUIÇÕES NÃO FINANCEIRAS|01012021|31122024|898|A|1.1.2.1.1.99.00|7|01
1.1.2.1.2.00.00|PARTICIPAÇÕES EM COLIGADAS E CONTROLADAS NO PAÍS|01012021|31122024|899|S|1.1.2.1.0.00.00|5|01
1.1.2.1.2.10.00|PARTICIPAÇÕES EM COLIGADAS E CONTROLADAS|01012021|31122024|900|S|1.1.2.1.2.00.00|6|01
1.1.2.1.2.10.11|AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL - VALOR DE EQUIVALÊNCIA PATRIMONIAL|01012021|31122024|901|A|1.1.2.1.2.10.00|7|01
