CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
2.01.01.15.01|Provisão para o Imposto de Renda|01012021|31129999|551|A|2.01.01.15|5|02
2.01.01.15.02|Provisão para a Contribuição Social sobre o Lucro Líquido|01012021|31129999|552|A|2.01.01.15|5|02
2.01.01.15.03|Férias a Pagar|01012021|31129999|553|A|2.01.01.15|5|02
2.01.01.15.04|13º Salário a Pagar|01012021|31129999|554|A|2.01.01.15|5|02
2.01.01.15.05|Provisões de Natureza Trabalhista - Circulante|01012021|31129999|555|A|2.01.01.15|5|02
2.01.01.15.06|Provisões de Natureza Tributária - Circulante|01012021|31129999|556|A|2.01.01.15|5|02
2.01.01.15.07|Provisões de Natureza Cível - Circulante|01012021|31129999|557|A|2.01.01.15|5|02
2.01.01.15.28|Outras Provisões|01012021|31129999|558|A|2.01.01.15|5|02
2.01.01.15.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Provisões - Circulante|01012021|31129999|559|A|2.01.01.15|5|02
2.01.01.17|OUTRAS OBRIGAÇÕES - CIRCULANTE|01012021|31129999|560|S|2.01.01|4|02
2.01.01.17.01|Mútuos - Partes Não Relacionadas - No País - Ciculante|01012021|31129999|561|A|2.01.01.17|5|02
2.01.01.17.02|Mútuos - Partes Não Relacionadas - No Exterior - Ciculante|01012021|31129999|562|A|2.01.01.17|5|02
2.01.01.17.03|Mútuos - Partes Relacionadas - No País - Circulante|01012021|31129999|563|A|2.01.01.17|5|02
2.01.01.17.04|Mútuos - Partes Relacionadas - No Exterior - Circulante|01012021|31129999|564|A|2.01.01.17|5|02
2.01.01.17.09|Contraprestação Contingente Passiva - Combinação de Negócios - Circulante|01012021|31129999|565|A|2.01.01.17|5|02
2.01.01.17.10|Passivo Contingente Assumido em Combinação de Negócios - Circulante|01012021|31129999|566|A|2.01.01.17|5|02
2.01.01.17.11|Faturamento para Entrega Futura - Circulante|01012021|31129999|567|A|2.01.01.17|5|02
2.01.01.17.12|Juros sobre o Capital Próprio a Pagar - Circulante|01012021|31129999|568|A|2.01.01.17|5|02
2.01.01.17.13|Dividendos a Pagar - Circulante|01012021|31129999|569|A|2.01.01.17|5|02
2.01.01.17.15|Conta de Controle de Custo Contratado - Circulante|01012021|31129999|570|A|2.01.01.17|5|02
2.01.01.17.16|Conta de Controle de Custo Orçado - Circulante|01012021|31129999|571|A|2.01.01.17|5|02
2.01.01.17.25|Direitos Creditórios a Pagar - Circulante|01012021|31129999|572|A|2.01.01.17|5|02
2.01.01.17.28|Outras Obrigações - Circulante|01012021|31129999|573|A|2.01.01.17|5|02
2.01.01.17.50|(-)Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP)  - Outras Contas a Pagar - Circulante|01012021|31129999|574|A|2.01.01.17|5|02
2.01.01.17.60|CPC 47 - Passivos de Contrato - Circulante|01012021|31129999|575|A|2.01.01.17|5|02
2.01.01.19|Receitas Diferidas|01012021|31129999|576|S|2.01.01|4|02
2.01.01.19.01|Receitas Diferidas|01012021|31129999|577|A|2.01.01.19|5|02
2.01.01.19.02|(-) Custos Correspondentes às Receitas Diferidas|01012021|31129999|578|A|2.01.01.19|5|02
2.01.01.19.03|Subvenção Governamental a Apropriar|01012021|31129999|579|A|2.01.01.19|5|02
2.01.01.19.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP)  - Receitas Diferidas|01012021|31129999|580|A|2.01.01.19|5|02
2.02|PASSIVO NÃO-CIRCULANTE|01012021|31129999|581|S|2|2|02
2.02.01|OBRIGAÇÕES A LONGO PRAZO|01012021|31129999|582|S|2.02|3|02
2.02.01.01|EMPRÉSTIMOS E FINANCIAMENTOS - LONGO PRAZO|01012021|31129999|583|S|2.02.01|4|02
2.02.01.01.01|Fornecedores - No País - Longo Prazo|01012021|31129999|584|A|2.02.01.01|5|02
2.02.01.01.02|Fornecedores - No Exterior - Longo Prazo|01012021|31129999|585|A|2.02.01.01|5|02
2.02.01.01.03|Credores por Financiamento - Longo Prazo|01012021|31129999|586|A|2.02.01.01|5|02
2.02.01.01.04|Títulos a Pagar - Longo Prazo|01012021|31129999|587|A|2.02.01.01|5|02
2.02.01.01.05|Duplicatas Descontadas - Longo Prazo|01012021|31129999|588|A|2.02.01.01|5|02
2.02.01.01.06|Empréstimos ou Financiamentos - no País - Longo Prazo|01012021|31129999|589|A|2.02.01.01|5|02
2.02.01.01.07|Empréstimos ou Financiamentos - no Exterior - Longo Prazo|01012021|31129999|590|A|2.02.01.01|5|02
2.02.01.01.08|Adiantamentos de Contrato de Câmbio|01012021|31129999|591|A|2.02.01.01|5|02
2.02.01.01.09|Arrendamento - no País - Longo Prazo|01012021|31129999|592|A|2.02.01.01|5|02
2.02.01.01.10|Arrendamento - no Exterior - Longo Prazo|01012021|31129999|593|A|2.02.01.01|5|02
2.02.01.01.11|Adiantamento de Clientes - no País - Longo Prazo|01012021|31129999|594|A|2.02.01.01|5|02
2.02.01.01.12|Adiantamento de Clientes - no Exterior - Longo Prazo|01012021|31129999|595|A|2.02.01.01|5|02
2.02.01.01.50|(-)Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP)  - Empréstimos e Financiamentos - Longo Prazo|01012021|31129999|596|A|2.02.01.01|5|02
2.02.01.01.70|Subconta - Ajuste a Valor Justo - Empréstimos e Financiamentos - Longo Prazo|01012021|31129999|597|A|2.02.01.01|5|02
2.02.01.01.90|Subconta - Adoção Inicial -  Empréstimos e Financiamentos - Longo Prazo|01012021|31129999|598|A|2.02.01.01|5|02
2.02.01.02|BENEFÍCIOS A EMPREGADOS - LONGO PRAZO|01012021|31129999|599|S|2.02.01|4|02
2.02.01.02.01|Benefícios Pós Emprego - Longo Prazo|01012021|31129999|600|A|2.02.01.02|5|02
2.02.01.02.02|Outro Benefícios de Longo Prazo - Longo Prazo|01012021|31129999|601|A|2.02.01.02|5|02
2.02.01.02.03|Benefícios Rescisórios - Longo Prazo|01012021|31129999|602|A|2.02.01.02|5|02
2.02.01.03|OBRIGAÇÕES FISCAIS - LONGO PRAZO|01012021|31129999|603|S|2.02.01|4|02
2.02.01.03.01|Parcelamentos Especiais e Ordinários a Recolher - Tributos Federais - Longo Prazo|01012021|31129999|604|A|2.02.01.03|5|02
2.02.01.03.02|Parcelamentos Especiais e Ordinários a Recolher - Tributos Estaduais e Municipais - Longo Prazo|01012021|31129999|605|A|2.02.01.03|5|02
2.02.01.03.28|Outros Tributos a Recolher - Longo Prazo|01012021|31129999|606|A|2.02.01.03|5|02
2.02.01.05|PASSIVOS FISCAIS DIFERIDOS - LONGO PRAZO|01012021|31129999|607|S|2.02.01|4|02
2.02.01.05.01|Débitos Fiscais IRPJ - Diferenças Temporárias - Longo Prazo|01012021|31129999|608|A|2.02.01.05|5|02
2.02.01.05.02|Débitos Fiscais CSLL - Diferenças Temporárias - Longo Prazo|01012021|31129999|609|A|2.02.01.05|5|02
2.02.01.07|TÍTULOS DE DÍVIDA - LONGO PRAZO|01012021|31129999|610|S|2.02.01|4|02
2.02.01.07.01|Debêntures a Pagar - Longo Prazo|01012021|31129999|611|A|2.02.01.07|5|02
2.02.01.07.02|Prêmio na Emissão de Debêntures - Longo Prazo|01012021|31129999|612|A|2.02.01.07|5|02
2.02.01.07.04|Notas Promissórias a Pagar - Longo Prazo|01012021|31129999|613|A|2.02.01.07|5|02
2.02.01.07.05|Bonds a Pagar|01012021|31129999|614|A|2.02.01.07|5|02
2.02.01.07.06|Certificados de Recebíveis Imobiliários(CRI) - Longo Prazo|01012021|31129999|615|A|2.02.01.07|5|02
2.02.01.07.07|Certificados de Recebíveis do Agronegócio(CRA) - Longo Prazo|01012021|31129999|616|A|2.02.01.07|5|02
2.02.01.07.25|Outros Títulos de Dívida a Pagar - - Pelo Custo Amortizado  - Longo Prazo|01012021|31129999|617|A|2.02.01.07|5|02
2.02.01.07.27|(-) Custos a Amortizar - Títulos de Dívida - Longo Prazo|01012021|31129999|618|A|2.02.01.07|5|02
2.02.01.07.28|Outros Títulos de Dívida a Pagar - Pelo Pelo Valor Justo(VJPR)  - - Longo Prazo|01012021|31129999|619|A|2.02.01.07|5|02
2.02.01.07.29|(-) Deságio a Apropriar - Debêntures - Longo Prazo|01012021|31129999|620|A|2.02.01.07|5|02
2.02.01.07.70|Subconta - Ajuste a Valor Justo - Títulos de Dívida a Pagar - - Longo Prazo|01012021|31129999|621|A|2.02.01.07|5|02
2.02.01.09|PROVISÕES - LONGO PRAZO|01012021|31129999|622|S|2.02.01|4|02
2.02.01.09.01|Provisões de Natureza Trabalhista - Longo Prazo|01012021|31129999|623|A|2.02.01.09|5|02
2.02.01.09.02|Provisões de Natureza Tributária - Longo Prazo|01012021|31129999|624|A|2.02.01.09|5|02
2.02.01.09.03|Provisões de Natureza Cível - Longo Prazo|01012021|31129999|625|A|2.02.01.09|5|02
2.02.01.09.28|Outras Provisões - Longo Prazo|01012021|31129999|626|A|2.02.01.09|5|02
2.02.01.10|OBRIGAÇÕES FISCAIS - LONGO PRAZO|01012021|31129999|627|S|2.02.01|4|02
2.02.01.10.01|IRRF a Recolher - Longo Prazo|01012021|31129999|628|A|2.02.01.10|5|02
2.02.01.10.02|IPI a Recolher - Longo Prazo|01012021|31129999|629|A|2.02.01.10|5|02
2.02.01.10.03|ICMS a Recolher - Longo Prazo|01012021|31129999|630|A|2.02.01.10|5|02
2.02.01.10.04|PIS a Recolher - Longo Prazo|01012021|31129999|631|A|2.02.01.10|5|02
2.02.01.10.05|COFINS a Recolher - Longo Prazo|01012021|31129999|632|A|2.02.01.10|5|02
2.02.01.10.06|IOF  a Recolher - Longo Prazo|01012021|31129999|633|A|2.02.01.10|5|02
2.02.01.10.07|CIDE  a Recolher - Longo Prazo|01012021|31129999|634|A|2.02.01.10|5|02
2.02.01.10.08|Tributos Municipais a Recolher - Longo Prazo|01012021|31129999|635|A|2.02.01.10|5|02
2.02.01.10.09|Parcelamentos Especiais a Recolher - Tributos Federais - Longo Prazo|01012021|31129999|636|A|2.02.01.10|5|02
2.02.01.10.10|Parcelamentos Especiais a Recolher - Tributos Estaduais e Municipais - Longo Prazo|01012021|31129999|637|A|2.02.01.10|5|02
2.02.01.10.11|Contribuição a Recolher - Desoneração da Folha de Pagamento - Longo Prazo|01012021|31129999|638|A|2.02.01.10|5|02
2.02.01.10.28|Outros Tributos a Recolher - Longo Prazo|01012021|31129999|639|A|2.02.01.10|5|02
2.02.01.11|OUTRAS OBRIGAÇÕES - LONGO PRAZO|01012021|31129999|640|S|2.02.01|4|02
2.02.01.11.01|Mútuos - Partes Não Relacionadas - No País - Longo Prazo|01012021|31129999|641|A|2.02.01.11|5|02
2.02.01.11.02|Mútuos - Partes Não Relacionadas - Longo Prazo|01012021|31129999|642|A|2.02.01.11|5|02
2.02.01.11.03|Mútuos - Partes Relacionadas - No País - Longo Prazo|01012021|31129999|643|A|2.02.01.11|5|02
2.02.01.11.04|Mútuos - Partes Relacionadas - No Exterior - Longo Prazo|01012021|31129999|644|A|2.02.01.11|5|02
2.02.01.11.10|Passivo Contingente Assumido em Combinação de Negócios - Longo Prazo|01012021|31129999|645|A|2.02.01.11|5|02
2.02.01.11.13|Adiantamento para Futuro Aumento de Capital - Passivo - Longo Prazo|01012021|31129999|646|A|2.02.01.11|5|02
2.02.01.11.15|Conta de Controle de Custo Contratado - Longo Prazo|01012021|31129999|647|A|2.02.01.11|5|02
2.02.01.11.16|Conta de Controle de Custo Orçado - Longo Prazo|01012021|31129999|648|A|2.02.01.11|5|02
2.02.01.11.22|(-) Ajuste a Valor Presente - Outras Contas a Pagar - Longo Prazo|01012021|31129999|649|A|2.02.01.11|5|02
2.02.01.11.28|Outras Obrigações - Longo Prazo|01012021|31129999|650|A|2.02.01.11|5|02
2.02.01.11.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Outras Obrigações - Longo Prazo|01012021|31129999|651|A|2.02.01.11|5|02
2.02.01.11.60|CPC 47 - Passivos de Contrato - Longo Prazo|01012021|31129999|652|A|2.02.01.11|5|02
2.02.01.11.70|Subconta - Ajuste a Valor Justo - Outras Obrigações - Longo Prazo|01012021|31129999|653|A|2.02.01.11|5|02
2.02.01.11.90|Subconta - Adoção Inicial -  Outras Obrigações - Longo Prazo|01012021|31129999|654|A|2.02.01.11|5|02
2.02.01.21|RECEITAS DIFERIDAS|01012021|31129999|655|S|2.02.01|4|02
2.02.01.21.01|Receitas Diferidas|01012021|31129999|656|A|2.02.01.21|5|02
2.02.01.21.02|(-) Custos Correspondentes às Receitas Diferidas|01012021|31129999|657|A|2.02.01.21|5|02
2.02.01.21.03|Subvenção Governamental a Apropriar|01012021|31129999|658|A|2.02.01.21|5|02
2.02.01.21.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Receita Diferida - Longo Prazo|01012021|31129999|659|A|2.02.01.21|5|02
2.02.01.21.70|Subconta - Ajuste a Valor Justo - Receita Diferida - Longo Prazo|01012021|31129999|660|A|2.02.01.21|5|02
2.02.01.21.90|Subconta - Adoção Inicial -  Receita Diferida - Longo Prazo|01012021|31129999|661|A|2.02.01.21|5|02
2.03|PATRIMÔNIO LÍQUIDO|01012021|31129999|662|S|2|2|03
2.03.01|CAPITAL SOCIAL|01012021|31129999|663|S|2.03|3|03
2.03.01.01|CAPITAL REALIZADO - DE RESIDENTE NO PAÍS|01012021|31129999|664|S|2.03.01|4|03
2.03.01.01.01|Capital Subscrito de Domiciliados e Residentes no País|01012021|31129999|665|A|2.03.01.01|5|03
2.03.01.01.21|(-) Capital a Integralizar de Domiciliados e Residentes no País|01012021|31129999|666|A|2.03.01.01|5|03
2.03.01.02|CAPITAL REALIZADO - DE NÃO RESIDENTE NO PAÍS|01012021|31129999|667|S|2.03.01|4|03
2.03.01.02.01|Capital Subscrito de Domiciliados e Residentes no Exterior|01012021|31129999|668|A|2.03.01.02|5|03
2.03.01.02.10|(-) Capital a Integralizar de Domiciliados e Residentes no Exterior|01012021|31129999|669|A|2.03.01.02|5|03
2.03.01.10|GASTOS COM EMISSÕES DE TÍTULOS PATRIMONIAIS|01012021|31129999|670|S|2.03.01|4|03
2.03.01.10.01|(-) Gastos com Emissão de Ações|01012021|31129999|671|A|2.03.01.10|5|03
2.03.02|RESERVAS|01012021|31129999|672|S|2.03|3|03
2.03.02.01|RESERVAS DE CAPITAL|01012021|31129999|673|S|2.03.02|4|03
2.03.02.01.01|Ágio na Emissão de Ações|01012021|31129999|674|A|2.03.02.01|5|03
2.03.02.01.02|Reserva Especial de Ágio na Incorporação|01012021|31129999|675|A|2.03.02.01|5|03
2.03.02.01.03|Alienação de Partes Beneficiárias e Bônus de Subscrição|01012021|31129999|676|A|2.03.02.01|5|03
2.03.02.01.11|Doações e Subvenções para Investimentos (Reserva constituída até 31/12/2007)|01012021|31129999|677|A|2.03.02.01|5|03
2.03.02.01.12|Prêmio Recebido na Emissão de Debêntures (Reserva constituída até 31/12/2007)|01012021|31129999|678|A|2.03.02.01|5|03
2.03.02.01.99|Outras Reservas de Capital|01012021|31129999|679|A|2.03.02.01|5|03
2.03.02.02|RESERVAS DE REAVALIAÇÃO|01012021|31129999|680|S|2.03.02|4|03
2.03.02.02.01|Reavaliação de Ativos Próprios|01012021|31129999|681|A|2.03.02.02|5|03
2.03.02.02.02|Reavaliação de Ativos em Coligadas/Controladas avaliados pelo MEP|01012021|31129999|682|A|2.03.02.02|5|03
2.03.02.03|RESERVAS DE LUCROS|01012021|31129999|683|S|2.03.02|4|03
2.03.02.03.01|Reserva Legal|01012021|31129999|684|A|2.03.02.03|5|03
2.03.02.03.02|Reserva Estatutária|01012021|31129999|685|A|2.03.02.03|5|03
2.03.02.03.03|Reserva para Contingência|01012021|31129999|686|A|2.03.02.03|5|03
2.03.02.03.04|Reserva de Incentivos Fiscais|01012021|31129999|687|A|2.03.02.03|5|03
2.03.02.03.05|Reserva de Lucros para Expansão|01012021|31129999|688|A|2.03.02.03|5|03
2.03.02.03.06|Reserva de Lucros a Realizar|01012021|31129999|689|A|2.03.02.03|5|03
2.03.02.03.07|Reserva Especial para Dividendo Obrigatório não Distribuído|01012021|31129999|690|A|2.03.02.03|5|03
2.03.02.03.08|Reserva de Prêmio na Emissão de Debêntures|01012021|31129999|691|A|2.03.02.03|5|03
2.03.02.03.09|Reserva para Aumento de Capital (Lei nº 9.249/1995, art. 9º, § 9º)|01012021|31129999|692|A|2.03.02.03|5|03
2.03.02.03.99|Outras Reservas de Lucros|01012021|31129999|693|A|2.03.02.03|5|03
2.03.03|AJUSTES DE AVALIAÇÃO PATRIMONIAL|01012021|31129999|694|S|2.03|3|03
2.03.03.01|AJUSTES DE AVALIAÇÃO PATRIMONIAL|01012021|31129999|695|S|2.03.03|4|03
2.03.03.01.01|Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda|01012021|31129999|696|A|2.03.03.01|5|03
2.03.03.01.02|Contrapartidas Ajustes em Operações de Hedge|01012021|31129999|697|A|2.03.03.01|5|03
2.03.03.01.03|Contrapartida da Diferença Positiva de Ativo Imobilizado Transferido para Propriedade para Investimento|01012021|31129999|698|A|2.03.03.01|5|03
2.03.03.01.04|Contrapartida de Ajustes dos Planos de Benefícios a Empregados|01012021|31129999|699|A|2.03.03.01|5|03
2.03.03.01.05|Contrapartida de Ajustes do Ativo Imobilizado e de Propriedades para Investimento - Adoção Inicial CPCs|01012021|31129999|700|A|2.03.03.01|5|03
2.03.03.01.06|Ajustes Acumulados de Conversão|01012021|31129999|701|A|2.03.03.01|5|03
2.03.03.01.30|(-) Ajustes de Avaliação Patrimonial Negativos|01012021|31129999|702|A|2.03.03.01|5|03
2.03.03.01.90|Outros  Resultados Abrangentes - Ajustes de Avaliação Patrimonial|01012021|31129999|703|A|2.03.03.01|5|03
2.03.03.02|AJUSTES DE AVALIAÇÃO PATRIMONIAL - REFLEXOS|01012021|31129999|704|S|2.03.03|4|03
2.03.03.02.01|Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda - Refexa|01012021|31129999|705|A|2.03.03.02|5|03
2.03.03.02.02|Contrapartidas Ajustes em Operações de Hedge - Reflexa|01012021|31129999|706|A|2.03.03.02|5|03
2.03.03.02.03|Contrapartida Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento  - Reflexa|01012021|31129999|707|A|2.03.03.02|5|03
2.03.03.02.04|Contrapartida Ajustes Planos de Benefícios a Empregados - Reflexa|01012021|31129999|708|A|2.03.03.02|5|03
2.03.03.02.05|Contrapartida Ajustes Imobilizado e Propriedades para Investimento - Adoção Inicial CPCs  - Reflexa|01012021|31129999|709|A|2.03.03.02|5|03
2.03.03.02.06|Ajustes Acumulados de Conversão - Reflexa|01012021|31129999|710|A|2.03.03.02|5|03
2.03.03.02.30|(-) Ajustes de Avaliação Patrimonial Negativos - Reflexa|01012021|31129999|711|A|2.03.03.02|5|03
2.03.03.02.90|Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial - Reflexa|01012021|31129999|712|A|2.03.03.02|5|03
2.03.04|OUTRAS CONTAS DO PATRIMÔNIO LÍQUIDO|01012021|31129999|713|S|2.03|3|03
2.03.04.01|OUTRAS CONTAS DO PATRIMÔNIO LÍQUIDO|01012021|31129999|714|S|2.03.04|4|03
2.03.04.01.01|Lucros Acumulados e/ou Saldo à Disposição da Assembléia|01012021|31129999|715|A|2.03.04.01|5|03
2.03.04.01.05|Contraprestação Contingente  - Combinação de Negócios - Patrimônio Líquido|01012021|31129999|716|A|2.03.04.01|5|03
2.03.04.01.10|Ajustes de Exercícios Anteriores|01012021|31129999|717|A|2.03.04.01|5|03
2.03.04.01.11|(-) Prejuízos Acumulados|01012021|31129999|718|A|2.03.04.01|5|03
2.03.04.01.12|(-) Ações em Tesouraria|01012021|31129999|719|A|2.03.04.01|5|03
2.03.04.01.15|(-) Transações de Capital|01012021|31129999|720|A|2.03.04.01|5|03
2.03.04.01.90|Contas do Patrimônio Líquido Não Classificadas|01012021|31129999|721|A|2.03.04.01|5|03
